"","kombewa_05_susceptible","komb_06_susceptible","komb_04_susceptible","PortVict_susceptible","teso_susceptible","kombe_01_resistant","komb_02_resistant","Siaya_resistant","PortVict_resistant","Teso_resistant"
"AFUN017672",53.1018160036802,4384.80851492194,6018.83192906875,77.9410990844238,9247.41847081089,55.593535737536,2404.94476103185,36.4178300793629,58.1184236499456,42.8660564979671
"AFUN017673",755.791600381147,3498.83160832658,11197.2429090234,435.553200765897,15717.2423503352,867.876863458202,14826.228606574,387.461831500107,698.991852006102,1382.43032205944
"AFUN017674",134.573095351792,4215.3848608537,4132.68508896549,183.390821375115,12370.6526406179,125.085455409456,4097.1779287488,109.253490238089,87.1776354749184,126.342061257166
"AFUN017675",15.275864877771,10838.4508240165,6871.06898994548,28.6548158398617,10693.6143968222,19.3033110199778,2640.68782651294,10.7462449414514,23.5615231013293,21.4330282489836
"AFUN017676",3405.7904456059,1094.25919691778,8247.64601028709,2309.57815669285,1728.19789260195,874.826055425394,4444.39639728683,6718.19412923067,1002.15011590987,536.389733283773
"AFUN017677",620.491082892318,42289.0766627016,37637.2699917865,1028.13479233424,26372.1750614746,3650.6421800982,14824.4011409501,882.983126022586,680.142633525039,1192.91723017369
"AFUN017678",34096.4578293219,87048.008245719,95101.9755211972,30783.2955604466,59662.1328786064,141673.176635143,48457.0784829184,15531.9060220444,35920.3273520799,63093.758921475
"AFUN017679",693.233296595989,12658.5893461624,7745.46126037706,1895.80261596525,23901.5383630256,5070.59373872777,8896.1026570692,18056.6765696776,22926.1473616968,694.317309855231
"AFUN017680",2.90968854814686,0,13.2931257329126,6.8771558015668,0,3.08852976319645,7.30986249553755,0.597013607858409,23.5615231013293,2.82013529591889
"AFUN017681",250.960637277667,10801.1465332125,19480.3372545982,429.822237597925,16674.3021219061,310.397241201243,11644.6109553913,330.745538753558,405.258197342864,177.104496583706
"AFUN017682",230.592817440639,1669.36701347967,333.805157293138,22.9238526718893,5509.02071901634,199.98230216697,1101.96177120229,20.2984626671859,5.4976887236435,43.4300835571509
"AFUN017683",615.399127933061,2727.8762650436,7060.1267781469,1308.95198756488,4007.92175526172,17847.8413690715,1991.93753003398,1068.65435806655,709.98722945339,9621.73760261607
"AFUN017684",765.975510299661,6142.77321906115,1773.89377835867,100.864951756313,13401.3323946173,473.317186209855,1776.29658641562,141.492225062443,2210.85625100807,297.242260189851
"AFUN017685",4.36453282222029,343.510344486972,3971.69056620021,5.73096316797234,1391.292888268,7.72132440799112,3293.09305423966,3.58208164715045,3.14153641351057,2.25610823673511
"AFUN017686",22.5500862481382,11234.8089138092,2663.05618849349,72.2101359164514,2723.93934985564,53.2771384151387,5113.24881562851,87.7610003551861,37.6984369621269,45.686191793886
"AFUN017687",1952.40101580654,9082.0404653275,17130.4080278133,2639.68163516806,11255.1227373788,4753.24730555933,7269.65825181209,1505.66831901891,3909.64206661391,1386.37851147373
"AFUN017688",1188.60777191799,1541.91068656596,1899.43996583617,34087.7689230995,2154.94423142496,25970.6746462781,12704.5410172443,8079.38515514784,263.103674631511,12340.9120549411
"AFUN017689",19650.5816099098,22122.9987922311,37242.9072617101,41683.58750593,21551.9379068743,62996.7415799179,17872.6138015893,4950.43683636193,36556.4884758158,69340.9226289945
"AFUN017690",7128.7369429598,8011.09645016223,9247.58446819618,22646.4740545595,12334.4665475598,36998.270165771,2980.59643255544,8456.1007417065,16052.4656889357,2425.88038154943
"AFUN017691",104.02136559625,5702.8934566638,1912.73309156909,41.2629348094008,7137.39490663045,207.703626574961,1460.14503348363,78.8057962373099,32.2007482384834,54.1465976816427
"AFUN017692",4315.06811690179,10145.2127532419,34222.4136923983,9335.73900062693,31339.6521809319,2280.10709767978,11441.7622711401,1545.66823074542,1847.22341114422,5950.48547438886
"AFUN017693",269.873612840621,5053.17705849387,5812.04997322344,465.354209239354,7686.42528406357,321.207095372431,9649.01849410956,309.850062478514,686.42570635206,314.727099024548
"AFUN017694",1981.49790128801,17688.4512229038,24663.1792764638,6418.67874812902,26342.2279499782,4761.74076240812,21825.4219460512,3065.66487635293,5375.95418761997,10640.370471502
"AFUN017695",435.725860084992,12198.5030929129,6243.33805255794,474.523750308109,19026.398170682,387.610485281154,9946.89539080272,518.207811621099,422.536647617172,407.791563789872
"AFUN017696",1980.77047915097,1524.81288661412,3469.50581629018,830.989659355989,4659.27143030736,154.426488159822,2700.99419210112,443.581110638798,414.682806583396,310.214882551078
"AFUN017697",184.765222807326,3074.49530043091,8517.93956685631,72.2101359164514,8539.91796170959,481.810643058646,21171.1892527006,29.253666785062,36.9130528587492,26.5092717816376
"AFUN017698",33.4614183036889,4949.03591333267,7067.51184799852,14.9005042367281,30846.7726375544,13.898383934384,13868.6366196586,11.9402721571682,51.0499667195468,21.4330282489836
"AFUN017699",67.6502587444145,5127.7856401019,3388.27004792238,131.812152863364,8237.95125412137,119.680528323862,2066.86362061324,154.626524435328,136.65683398771,73.8875447530749
"AFUN017700",970.381130806977,5917.39312878689,11324.2661104712,298.010084734561,6995.14612702278,201.526567048568,4559.52673159155,673.431349664285,328.290555211855,169.208117755133
"AFUN017701",1326.09055581793,3233.03853634797,6032.12505480166,4781.91566735612,14961.0777850523,1480.1778890119,2386.67010479301,10306.8429260676,1562.91436572151,1650.90720223092
"AFUN017702",61.103459511084,3658.92918969381,6680.53418777373,69.9177506492625,7198.5369259355,5.40492708559378,2110.72279558647,153.432497219611,22.7761389979517,237.455391916371
"AFUN017703",5721.17510779376,1058.50925156393,3868.29958827756,1884.3406896293,4190.10001686452,2490.89925401793,2693.68432960559,7589.23698309609,7118.72151301496,4433.81671224368
"AFUN017704",5.091954959257,7395.57565189599,4854.94492045374,6.8771558015668,14469.4460379872,6.94919196719201,7097.87648316696,79.9998234530268,3.14153641351057,7.33235176938911
"AFUN017705",20.367819837028,7984.67257750939,5752.9694144105,63.0405948476957,13145.534150586,102.693614626282,8733.45821654348,271.641191575576,79.323794441142,116.189574191858
"AFUN017706",2492.14824148778,1761.07339503954,4770.75512414529,2075.75485943958,5708.66812899202,4708.46362399298,2629.72303276963,1080.59463022372,3522.44770364873,3825.23151538438
"AFUN017707",42576.0176807589,11959.1338935872,8203.33559117738,2182.35077436387,11605.7535011486,53458.5895387265,5756.51671523582,11039.9756365177,6709.53639515521,3227.92685970876
"AFUN017708",18061.8916626216,26538.8942161564,53162.163833858,11161.6238659429,65728.9185492423,49814.8965505955,21235.1505495366,128697.626432429,54843.3719388608,12555.8063644901
"AFUN017709",29.0968854814686,13698.4464523244,11944.6119780071,11.4619263359447,9892.5291642948,13.898383934384,12231.2274206582,13.7313129807434,30.6299800317281,6.20429765102156
"AFUN017710",71546.3317103831,14561.1081771672,31831.1280744443,111691.887373246,33908.8647880564,48455.1713223483,31070.5705372823,71123.425131388,49984.9858753667,73425.6065916034
"AFUN017711",2997.7066267283,30713.8660953057,29535.8483645614,2668.33645100792,46685.0512301874,477.94998085465,15458.531712438,107486.329958828,790.096407997909,1058.67879008795
"AFUN017712",0.727422137036715,3.10869090033459,63.5116007239156,0,28.6993151840036,2.31639732239734,0,1.19402721571682,0,0.564027059183778
"AFUN017713",1053.30725442916,1613.41057727365,1426.79549533262,214.338022482165,2335.87469671542,54.8214032967369,1577.10283341223,63.8804560408497,585.896541119722,408.355590849055
"AFUN017714",5363.2834163717,14875.085958101,18354.8526092116,4734.92176937874,17648.8310418498,4205.03327259196,14599.6228692124,1006.56494284928,2550.92756777059,2773.32105000664
"AFUN017715",1.45484427407343,520.705725806044,67.9426426348865,14.9005042367281,1145.47701473545,9.26558928958934,3.65493124776877,3.58208164715045,11.7807615506646,15.7927576571458
"AFUN017716",186.220067081399,6195.62096436684,3973.16758017054,438.991778666681,6508.50556520707,164.464209890211,3421.01564791157,185.074218436107,187.706800707257,346.31261433884
"AFUN017717",1183.51581695873,6264.0121641742,7162.04074209923,2638.53544253446,11474.734888352,1812.19483855552,12099.6498957385,1188.65409324609,1957.96256972046,1936.86892123709
"AFUN017718",13.8210206036976,3299.87539070517,1416.45639754035,13.7543116031336,1503.59455637932,27.0246354279689,10447.620971747,17.9104082357523,31.4153641351057,109.421249481653
"AFUN017719",596.486152370106,0,16.2471536735598,320.933937406451,1.24779631234798,565.973079105749,1.82746562388439,358.805178322904,545.841951847462,266.220771934743
"AFUN017721",38538.0973980681,106853.477971751,150546.125939205,64120.3083085417,152503.169702546,41980.8408062477,99066.9114707726,54753.9090175182,69416.173977033,48543.552875711
"AFUN017723",2847.1302443617,3253.24502720015,7049.78768035463,5191.10643754934,8657.2108150703,3741.7538081125,10019.9940157581,1567.75773423618,6087.51218528011,2643.59482639437
"AFUN017724",232.047661714712,6117.90369185847,4299.58766761206,357.612101681474,5320.60347585179,303.448049234051,5498.84406226812,8524.75730661022,308.655952627414,76278.455456955
"AFUN017725",173.126468614738,1843.45370389841,4174.04148013455,2550.27860974769,2995.9589459475,232.411864680533,3411.87831979215,315.820198557098,941.675539949794,146.647035387782
"AFUN017726",226.228284618418,10305.3103346092,14405.3172525663,596.020169469123,7740.08052549453,271.790619161287,7576.67247662467,816.117601942445,234.829846909915,826.299641704235
"AFUN017727",98759.9212790636,116852.582252677,69904.1171874762,201060.527014607,83342.8112943464,166863.997516214,57221.6036150679,54573.0138943371,156101.373619134,140739.415969891
"AFUN017728",135.300517488829,3399.35349951587,11147.0244340324,287.694351032211,4450.88944614525,111.959203915871,10606.610481025,149.850415572461,187.706800707257,174.848388346971
"AFUN017729",2306.65559654342,23293.4209162071,27946.5813324932,1210.37942107576,28052.9566942073,11177.3892130079,21310.0766401158,1824.4735856153,1408.97908145949,781.741504028716
"AFUN017730",255194.961537357,12234.2530382668,12733.3374381599,92435.8511288594,16186.413763778,186210.547952877,8565.33137914612,78269.0810038452,270220.039992215,67772.3633774044
"AFUN017731",1967.67688068431,7244.80414322976,5070.58896012098,2841.41153868068,6673.214678437,130.49038249505,11896.8012114874,954.027745357737,1614.74971654443,1227.3228807839
"AFUN017732",673.592898895998,2485.3983748175,2973.22912226144,456.184668170598,4256.23322141896,60.9984628231298,1966.3530112996,121.790776003115,1122.31388372665,349.132749634759
"AFUN017733",22.5500862481382,4.66303635050188,13.2931257329126,18.3390821375115,9.98237049878385,12.3541190527858,3.65493124776877,7.76117690215931,22.7761389979517,11.2805411836756
"AFUN017734",1395.92308097346,42798.9019703564,20703.3048220262,5896.01490720994,89354.6939272389,12608.9227582495,26856.434808605,167142.317710472,5942.21612615525,5080.19172206829
"AFUN017735",19.6403976999913,2068.83379417267,1087.08228215818,1923.31123917152,4272.45457347949,27.0246354279689,2289.81442672714,6.5671496864425,1214.98920792521,1044.01408654917
"AFUN017736",43.6453282222029,24.8695272026767,45.7874330800322,42.4091274429953,150.983353794106,44.7836815663485,31.0669156060346,18.5074218436107,62.8307282702115,36.0977317877618
"AFUN017737",56.7389266888637,1806.1494130944,265.862514658251,34.385779007834,286.993151840036,48.644343770344,398.387506006796,100.895299728071,105.241469852604,34.4056506102105
"AFUN017738",207.315309055464,21.7608363023421,11.816111762589,67.6253653820736,59.8942229927031,47.1000788887458,25.5845187343814,42.9849797658054,38.4838210655045,45.1221647347022
"AFUN017739",109.840742692544,79.271617958532,116.684103655566,390.851688055713,200.895206288025,247.854513496515,126.095128048023,106.268422198797,76.967642131009,912.031754700169
"AFUN017740",127.298873981425,45.0760180548515,41.3563911690613,655.622186416035,59.8942229927031,103.465747067081,89.545815570335,54.9252519229736,80.1091785445196,77.2717071081776
"AFUN017741",173.126468614738,18.6521454020075,8.86208382194171,373.658798551796,108.558279174274,170.641269416604,18.2746562388439,175.522000710372,335.359012142254,271.297015467397
"AFUN017742",95736.7548775391,63516.7724756363,44595.482805981,403416.251705176,62668.0741950527,272098.700005166,86769.8952876546,121880.925057902,78526.6295762137,45095.0914358614
"AFUN017743",98.9294106369932,26.423872652844,38.4023632284141,12.6081189695391,26.2037225593076,1.54426488159822,62.1338312120692,5.97013607858409,105.241469852604,2.82013529591889
"AFUN017744",2.90968854814686,1.55434545016729,97.4829220413588,301.448662635345,1060.62686549578,3.86066220399556,1.82746562388439,0.597013607858409,3.92692051688822,40.609948261232
"AFUN017745",197.13139913695,69.9455452575283,47.2644470503558,1.14619263359447,52.4074451186152,3.08852976319645,49.3415718448784,1.79104082357523,3.92692051688822,0
"AFUN017746",78.5615907999652,242.477890226098,135.885285269773,49.2862832445621,43.6728709321794,40.9230193623529,158.989509277942,12.5372857650266,29.8445959283504,35.533704728578
"AFUN017748",0.727422137036715,1.55434545016729,338.236199204109,1.14619263359447,12.4779631234798,3.08852976319645,1.82746562388439,318.80526659639,3.92692051688822,3.94818941428645
"AFUN017749",118.569808336984,1545.01937746629,1874.33072834067,127.227382328986,1541.02844574976,96.516555099889,1445.52530849255,108.059463022372,143.725290918109,87.4241941734856
"AFUN017750",0,4.66303635050188,2.95402794064724,0,596.446637302335,0,5.48239687165316,0,0,0
"AFUN017751",16.0032870148077,1.55434545016729,1.47701397032362,6.8771558015668,0,3.08852976319645,243.052927976623,1.79104082357523,0,5.076243532654
"AFUN017752",0,200.510563071581,10.3390977922653,0,18.7169446852197,0,1.82746562388439,0,0,0
"AFUN017753",1651.24825107334,18711.2105291139,7692.28875744541,5874.23724717164,6402.44287865749,46567.3075045944,10814.9415621478,2213.72645793898,5203.16968487689,311717.450636744
"AFUN017756",42.1904839481295,248.695272026767,131.454243358802,89.4030254203684,165.956909542282,67.1755223495227,197.366287379514,38.2088709029382,100.529165232338,49.0703541489887
"AFUN017757",360.80137997021,1849.67108569908,1225.9215953686,1055.6434155405,1211.61021928989,236.272526884528,2397.63489853632,122.387789610974,254.464449494356,121.829844783696
"AFUN017758",2.18226641111014,79.271617958532,141.793341151067,1.14619263359447,86.0979455520107,55.593535737536,42.0317093493409,0,152.364516055263,0.564027059183778
"AFUN017759",72.0147915666348,88.5976906595358,94.5288941007116,275.086232062672,467.923617130493,235.500394443729,74.9260905792599,75.2237145901595,138.227602194465,194.589335418403
"AFUN017760",0,60.6194725565245,153.609452913656,0,74.8677787408789,0.772132440799112,40.2042437254565,1.19402721571682,0,0.564027059183778
"AFUN017761",0,4.66303635050188,0,12.6081189695391,14.9735557481758,0,5.48239687165316,2.38805443143363,0,104.345005948999
"AFUN017762",41.4630618110927,690.129379874279,638.070035179803,49.2862832445621,585.216470491203,26.2525029871698,431.281887236715,44.1790069815222,39.2692051688822,145.518981269415
"AFUN017763",17.4581312888812,23.3151817525094,11.816111762589,11.4619263359447,26.2037225593076,4.63279464479467,14.6197249910751,9.55221772573454,12.5661456540423,19.7409470714322
"AFUN017766",24.7323526592483,4.66303635050188,20.6781955845307,83.6720622523961,17.4691483728717,25.4803705463707,116.957799928601,30.4476940007788,44.7668938925257,30.457461195924
"AFUN017769",0,3.10869090033459,0,0,3.74338893704394,467.912259124262,1.82746562388439,4.77610886286727,17.2784502743082,0
"AFUN017770",0,464.749289600021,1.47701397032362,0,0,0,0,0,0,0
"AFUN017771",773.977153807064,663.705507221435,669.087328556599,160.466968703225,1419.992203452,289.549665299667,1845.74028012323,10735.4986965099,31.4153641351057,11.2805411836756
"AFUN017772",8.00164350740386,10.8804181511711,5.90805588129448,10.3157337023502,17.4691483728717,5.40492708559378,32.894381229919,5.97013607858409,5.4976887236435,15.7927576571458
"AFUN017775",6601.35589360819,17756.8424227112,12610.7452786231,1915.28789073635,10366.691762987,567.517343987347,22276.8059551507,326.56644349855,130.373761160689,1311.92693966147
"AFUN017776",181.855534259179,3641.83138974197,2770.87820832711,195.998940344654,3394.00596958651,237.816791766126,2805.15973266253,223.283089339045,113.095310886381,493.523676785806
"AFUN017777",275.692989936915,20452.0774333013,27382.3619958296,2655.72833203838,21272.4315329084,6237.28585677522,16355.8173337653,4619.69129760837,3195.72791664363,137.622602440842
"AFUN017778",52.3743938666435,13867.8701063926,12717.0902844864,42.4091274429953,25690.8782749326,12.3541190527858,17033.8070802264,210.745803574018,18.8492184810634,27.0732988408213
"AFUN017779",1545.77204120302,27401.5559409992,27565.5117281497,276.232424696267,31504.3612941618,358.269452530788,31876.4828774154,4243.57272465757,1033.56548004498,469.270513240903
"AFUN017780",594.303885958996,6402.34890923909,6340.8209745993,157.028390802442,8391.43020054018,958.216359031698,23371.4578638574,511.043648326798,888.269420920114,139.314683618393
"AFUN017781",11961.7296214317,1742.42124963754,2915.62557741882,7431.91303622653,2559.23023662571,27422.2836349805,6595.32343659875,3205.96307419965,6239.87670133538,3559.57477050882
"AFUN017782",1900.75404407694,9341.61615550544,20540.8332852906,2589.2491592899,17279.4833333948,1572.06164946699,12677.129032886,1316.41500532779,1433.3259886642,1681.92869048603
"AFUN017784",221.136329659161,197.401872171246,132.931257329126,3.4385779007834,293.232133401776,1.54426488159822,111.475403056948,73.4326737665843,267.815979251776,9.02443294694045
"AFUN017785",0,54.4020907558553,60.5575727832684,0,42.4250746198314,0,38.3767781015721,1.19402721571682,3.14153641351057,0
"AFUN017787",1.45484427407343,55.9564362060226,25.1092374955015,5.73096316797234,124.779631234798,20.0754434607769,40.2042437254565,1.79104082357523,0.785384103377643,2.25610823673511
"AFUN017788",5.091954959257,262.684381078273,739.983999132133,5.73096316797234,361.860930580915,13.1262514935849,131.577524919676,97.910231688779,35.3422846519939,0.564027059183778
"AFUN017789",0,43.5216726046842,26.5862514658251,0,104.81489023723,0,211.986012370589,0,0,0.564027059183778
"AFUN017790",421.904839481295,610.857761915747,509.569819761649,5.73096316797234,459.189042944057,83.3903036063041,226.605737361664,949.848650102728,15.7076820675529,4.51221647347022
"AFUN017791",0,160.097581367231,39.8793771987377,16.0466968703225,29.9471114963516,2.31639732239734,10.9647937433063,6.5671496864425,24.3469072047069,0.564027059183778
"AFUN017792",21.8226641111014,17.0977999518402,63.5116007239156,0,32.4427041210475,0,10.9647937433063,0,0,0
"AFUN017793",0,200.510563071581,223.029109518866,0,335.657208021607,0,277.774774830427,0,0,0
"AFUN017794",0,561.118707510393,307.218905827313,1.14619263359447,575.234099992419,3.86066220399556,208.33108112282,2.38805443143363,1.57076820675529,0
"AFUN017795",0,657.488125420766,42.833405139385,10.3157337023502,104.81489023723,0,43.8591749732253,0,9.42460924053172,103.780978889815
"AFUN017796",0.727422137036715,310.869090033459,146.224383062038,42.4091274429953,865.970640769499,20.847575901576,73.0986249553755,0,219.122164842362,2.82013529591889
"AFUN017797",0,214.499672123087,217.121053637572,0,477.905987629277,0,261.327584215467,2.98506803929204,0.785384103377643,0
"AFUN017798",5.091954959257,71.4998907076955,81.235768367799,8.02334843516127,200.895206288025,5.40492708559378,62.1338312120692,23.2835307064779,2641.24673965901,9.02443294694045
"AFUN017799",23.2775083851749,71.4998907076955,259.954458776957,108.888300191474,230.842317784377,22.3918407831742,124.267662424138,39.9999117265134,42090.3048682147,24.8171906040862
"AFUN017800",3.63711068518357,285.999562830782,135.885285269773,28.6548158398617,462.932431881101,18.5311785791787,104.16554056141,0,38.4838210655045,1.69208117755133
"AFUN017801",10.183909918514,150.771508666228,160.994522765274,2.29238526718893,505.357506500932,2.31639732239734,96.8556780658725,3.58208164715045,187.706800707257,8.46040588775667
"AFUN017802",5.81937709629372,48.1847089551861,289.494738183429,1.14619263359447,98.5759086754905,6.17705952639289,45.6866405971097,1.19402721571682,0,0.564027059183778
"AFUN017803",2.18226641111014,296.879980981953,66.4656286645629,4.58477053437787,103.567093924882,95.7444226590899,14.6197249910751,0,0.785384103377643,0.564027059183778
"AFUN017804",5.091954959257,1442.43257775525,819.742753529609,0,330.666022772215,0,221.123340490011,2.98506803929204,2.35615231013293,128.598169493901
"AFUN017805",98.9294106369932,641.944670919093,125.546187477508,18.3390821375115,774.881509968096,440.887623696293,677.989746461108,106.268422198797,79.323794441142,1539.79387157171
"AFUN017806",0,12.4347636013384,20.6781955845307,0,63.6376119297471,0,40.2042437254565,15.5223538043186,32.2007482384834,0
"AFUN017807",173.126468614738,49.7390544053534,333.805157293138,908.930758440412,415.516172011878,0,202.848684251167,12.5372857650266,15.7076820675529,3809.43875772724
"AFUN017808",77.8341686629285,306.206053682957,394.362730076406,22.9238526718893,527.817840123196,108.870674152675,305.186759188693,22.0895034907611,33.7715164452387,378.462156712315
"AFUN017809",592.849041684922,587.542580163237,181.672718349805,2345.11012833428,203.390798912721,1260.12014338415,137.059921791329,3331.93294545778,2266.61852234788,115.625547132674
"AFUN017810",1.45484427407343,174.086690418737,166.902578646569,0,391.808042077266,1.54426488159822,98.6831436897569,17.9104082357523,0.785384103377643,25.9452447224538
"AFUN017811",2.18226641111014,57.5107816561899,132.931257329126,1.14619263359447,53.6552414309632,0.772132440799112,109.647937433063,34.6267892557877,50.2645826161692,765.948746371571
"AFUN017812",5.81937709629372,197.401872171246,121.115145566537,4.58477053437787,444.215487195881,442.431888577891,270.464912334889,2.98506803929204,27.4884436182175,0.564027059183778
"AFUN017813",1.45484427407343,230.04312662476,298.356822005371,0,113.549464423666,0.772132440799112,162.64444052571,0,0,4.51221647347022
"AFUN017814",23.2775083851749,225.380090274258,864.053172639317,1083.15203874677,68.628797179139,233.956129562131,191.883890507861,271.044177967718,456.308164062411,78.9637882857289
"AFUN017815",1.45484427407343,355.94510808831,852.237060876728,218.922793016543,239.576891970812,3.08852976319645,63.9612968359535,155.223538043186,36.9130528587492,24.2531635449025
"AFUN017816",34.9162625777623,716.553252527123,100.436949982006,0,301.966707588211,0,73.0986249553755,0.597013607858409,0,199.101551891874
"AFUN017817",422.632261618331,15.5434545016729,36.9253492580905,0,27.4515188716556,1.54426488159822,36.5493124776877,1.79104082357523,1.57076820675529,0.564027059183778
"AFUN017818",0,23.3151817525094,42.833405139385,0,29.9471114963516,0,38.3767781015721,0,0.785384103377643,0
"AFUN017819",0,34.1955999036805,134.408271299449,6.8771558015668,22.4603336222637,0,723.676387058217,75.8207281980179,3.14153641351057,0
"AFUN017820",8.00164350740386,550.238289359222,124.069173507184,26.3624305726727,1312.68172059008,7.72132440799112,1058.10259622906,7.1641632943009,3.92692051688822,2.82013529591889
"AFUN017821",0,65.2825089070264,48.7414610206794,0,879.696400205327,0,29.2394499821502,0,0,0
"AFUN017822",0,2270.89870269442,36.9253492580905,0,336.905004333955,0,38.3767781015721,0,0,0
"AFUN017823",0,26.423872652844,8.86208382194171,6.8771558015668,190.912835789241,0.772132440799112,10.9647937433063,3.58208164715045,1.57076820675529,0
"AFUN017824",34.9162625777623,352.836417187976,163.948550705922,72.2101359164514,286.993151840036,129.718250054251,206.503615498936,804.177329785276,23.5615231013293,72.1954635755236
"AFUN017825",0.727422137036715,654.379434520431,22.1552095548543,0,39.9294819951354,4.63279464479467,20.1021218627283,557.610709739754,1360.28526705008,0
"AFUN017826",0,90.1520361097031,54.6495169019739,20.6314674047004,93.5847234260986,0,272.292377958774,0,0,0
"AFUN017827",0.727422137036715,57.5107816561899,35.4483352877669,3.4385779007834,88.5935381767067,10.0377217303885,34.7218468538033,0,0,1.12805411836756
"AFUN017828",7.27422137036715,97.9237633605395,63.5116007239156,118.05784126023,358.117541643871,4.63279464479467,87.7183499464506,0.597013607858409,368.345144484115,20209.0895305548
"AFUN017829",0.727422137036715,289.108253731117,546.495169019739,0,3012.18029800803,30.8852976319645,230.260668609433,72.8356601587259,103.670701645849,0.564027059183778
"AFUN017830",0,113.467217862212,270.293556569222,6.8771558015668,185.921650539849,2.31639732239734,34.7218468538033,1.19402721571682,37.6984369621269,17.4848388346971
"AFUN017831",2.90968854814686,105.695490611376,14.7701397032362,4.58477053437787,63.6376119297471,3.08852976319645,9.13732811942193,3.58208164715045,107.597622162737,0.564027059183778
"AFUN017832",0.727422137036715,115.02156331238,73.850698516181,6.8771558015668,285.745355527688,6.17705952639289,67.6162280837223,0.597013607858409,4.71230462026586,2.25610823673511
"AFUN017833",0,15.5434545016729,25.1092374955015,1741.06661043,14.9735557481758,0,82.2359530747974,0,0,3.94818941428645
"AFUN017834",0,216.054017573254,54.6495169019739,53.87105377894,642.61510085921,10.0377217303885,3035.42040127197,13.7313129807434,45.5522779959033,144.390927151047
"AFUN017835",138.210206036976,48.1847089551861,415.040925660937,201.729903512626,421.755153573618,35.5180922767591,146.197249910751,261.491960241983,3467.47081641229,36.6617588469456
"AFUN017836",0.727422137036715,198.956217621414,144.747369091715,0,723.721861161829,41.695151803152,396.560040382912,0,7.85384103377643,0
"AFUN017837",11.6387541925874,425.890653345839,503.661763880354,330.103478475207,479.153783941625,28.5689003095671,793.120080765824,5.37312247072568,13.3515297574199,48.5063270898049
"AFUN017838",1.45484427407343,299.988671882288,94.5288941007116,18.3390821375115,763.651343156965,272.562751602086,3461.21989163703,4.77610886286727,1326.51375060484,688.677039263393
"AFUN017839",0,284.445217380615,323.466059500873,0,429.241931447706,0,502.553046568206,1.79104082357523,33.7715164452387,0
"AFUN017840",0.727422137036715,797.379215935822,658.748230764334,2261.43806608188,562.75613686894,7.72132440799112,370.975521648531,1.19402721571682,7.06845693039879,3.38416235510267
"AFUN017841",16.0032870148077,116.575908762547,143.270355121391,75.6487138172348,220.859947285593,13.1262514935849,211.986012370589,28.0596395693452,621.238825771716,11.2805411836756
"AFUN017842",13.8210206036976,433.662380596675,1070.83512848462,13.7543116031336,1582.20572405724,13.898383934384,1725.12754894686,25.6715851379116,32.986132341861,29.3294070775565
"AFUN017843",3.63711068518357,141.445435965224,47.2644470503558,6.8771558015668,1432.47016657548,35.5180922767591,610.373518377385,1.79104082357523,13.3515297574199,3.38416235510267
"AFUN017844",5.81937709629372,200.510563071581,239.276263192426,120.350226527419,1257.77868284677,148.249428633429,392.905109135143,231.044266241204,6.28307282702115,4.51221647347022
"AFUN017845",13.0935984666609,470.96667140069,516.954889613267,0,572.738507367723,0.772132440799112,656.060158974495,0.597013607858409,0,0
"AFUN017846",78.5615907999652,312.423435483626,363.34543669961,136.396923397742,507.853099125628,626.971541928879,528.137565302588,68.0595512958586,1.57076820675529,1.69208117755133
"AFUN017847",0,164.760617717733,160.994522765274,10.3157337023502,368.099912142654,1.54426488159822,111.475403056948,2672.8299223821,0,22.5610823673511
"AFUN017848",12.3661763296241,205.173599422083,76.8047264568282,3.4385779007834,1209.11462666519,2.31639732239734,308.841690436461,2.98506803929204,2.35615231013293,3.94818941428645
"AFUN017849",47.2824389073865,534.694834857549,977.783248354236,3264.35662047704,6071.77685588528,2127.22487440155,1743.40220518571,29.253666785062,490.079680507649,41.7380023795996
"AFUN017850",0.727422137036715,146.108472315726,84.1897963084463,0,174.691483728717,0,116.957799928601,0,0,0
"AFUN017851",0,228.488781174592,107.822019833624,4.58477053437787,200.895206288025,32.4295625135627,91.3732811942193,116.41765353239,54.976887236435,6.76832471020534
"AFUN017852",126.571451844388,226.934435724425,169.856606587216,8.02334843516127,978.272308880817,13.898383934384,124.267662424138,11.3432585493098,14.9222979641752,8.46040588775667
"AFUN017853",69.8325251555246,1000.99846990774,1791.61794600255,288.840543665806,1562.24098305967,42.4672842439511,237.57053110497,967.162044730622,122.519920126912,7.89637882857289
"AFUN017854",0,55.9564362060226,44.3104191097086,0,265.78061453012,0,71.2711593314911,0,0,0
"AFUN017855",0,306.206053682957,38.4023632284141,0,299.471114963516,6.94919196719201,96.8556780658725,762.386377235188,4.71230462026586,0
"AFUN017856",334.614183036889,382.368980741154,723.736845458573,1150.77740412884,3229.29685635658,48.644343770344,913.732811942193,20.2984626671859,1267.60994285152,29.8934341367402
"AFUN017857",0,360.608144438812,38.4023632284141,0,78.6111676779228,0,120.61273117637,0,0,0
"AFUN017858",24.0049305222116,26.423872652844,8.86208382194171,5.73096316797234,157.222335355846,3.08852976319645,158.989509277942,0,2.35615231013293,0
"AFUN017859",0,158.543235917064,39.8793771987377,3.4385779007834,525.3222474985,0,115.130334304716,1.79104082357523,0,0.564027059183778
