"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AFUN019513",29.7557624929411,6.66981437705658,1.38429894026318,4.81818932534077,1.44866876504324e-06,7.82614921237228e-05
"AFUN017855",77.301602566564,23.0500459285425,4.78598113990401,4.81615895565457,1.46347957856567e-06,7.84963504144821e-05
"AFUN010876",881.089321299373,2.35584809075148,0.489817031492304,4.80964919405522,1.51195410142976e-06,8.07156342129472e-05
"AFUN004704",501.194872358343,4.97792727299806,1.03597765899024,4.80505272464078,1.54710729735269e-06,8.19409492389052e-05
"AFUN017856",877.160622283307,5.804253530121,1.20801978943936,4.8047669258918,1.54931880101703e-06,8.19409492389052e-05
"AFUN002427",305.842545319236,2.07126646176998,0.431620031449191,4.79881912527454,1.59603846257702e-06,8.4021080360941e-05
"AFUN017423",128.321126887544,8.78322454479074,1.83344210751378,4.79056552088309,1.66311902912922e-06,8.71489699549695e-05
"AFUN011750",92.398501390053,2.92699991739289,0.612645054540993,4.7776439158329,1.77361103951341e-06,9.25125281206742e-05
"AFUN017495",62.5498246773634,6.14938943852898,1.28835047419974,4.77307189439166,1.81436985187719e-06,9.42063908022626e-05
"AFUN002765",541.841783677495,4.59549523426705,0.963603586794017,4.76907236258493,1.85076175793824e-06,9.56591452250713e-05
"AFUN017835",176.229574693889,3.06000178163491,0.642637604102823,4.76162889021555,1.92036585838529e-06,9.88076026049735e-05
"AFUN019285",61.1255482500095,3.25288688654839,0.683837320206377,4.75681392405828,1.96672298027302e-06,0.000100736968507588
"AFUN002138",58.2330749099427,3.42221464547481,0.720698517723174,4.74846910506525,2.04962189943321e-06,0.000104393019653091
"AFUN017482",97.331927863845,2.72564641247798,0.574086788077046,4.74779505309253,2.0564626156268e-06,0.000104393019653091
"AFUN019064",70.4464238501258,4.14701911633158,0.874623367082896,4.74149133490797,2.12150733020746e-06,0.000107216266007951
